,h_index,r_index,t_idnex
11269,1531,82,11050
11270,1531,47,11051
11271,1531,82,11052
11272,1531,47,11053
11273,1531,47,11054
11274,1531,47,11055
11275,1531,82,5605
11276,1531,47,11056
11277,1531,82,6465
11278,1539,88,3843
11279,1539,88,7581
11280,1539,88,6832
11281,1546,59,3856
11282,1546,62,4429
11283,1546,59,3799
11284,1546,59,11057
11285,1546,59,11058
11286,1549,8,11057
11287,1549,8,5418
11288,1549,5,5504
11289,1555,3,11059
11290,1555,7,5661
11291,1555,8,5839
11292,1560,45,3983
11293,1560,45,4456
11294,1560,45,5099
11295,1560,45,5155
11296,1560,45,5222
11297,1560,45,5273
11298,1560,45,5308
11299,1560,70,5308
11300,1560,45,5961
11301,1563,8,5639
11302,1563,8,5803
11303,1565,4,8421
11304,1570,43,11060
11305,1571,82,11061
11306,1571,82,5071
11307,1571,82,11062
11308,1571,82,11063
11309,1571,82,11064
11310,1574,25,4994
11311,1589,60,11065
11312,1589,85,11013
11313,1597,9,11066
11314,1597,8,11067
11315,1597,9,10456
11316,1597,9,11068
11317,1597,8,11039
11318,1597,5,11069
11319,1597,8,11070
11320,1597,8,11071
11321,1597,8,11072
11322,1597,8,11073
11323,1597,32,11074
11324,1597,9,11075
11325,1597,9,11076
11326,1597,32,11076
11327,1597,8,11077
11328,1597,8,10483
11329,1597,32,10483
11330,1597,28,6308
11331,1597,5,11078
11332,1597,32,11079
11333,1597,32,10497
11334,1597,8,11080
11335,1597,9,11080
11336,1597,8,11081
11337,1597,9,10504
11338,1597,32,10504
11339,1597,9,10939
11340,1597,8,11082
11341,1597,9,11083
11342,1597,9,11084
11343,1597,5,11085
11344,1597,8,11086
11345,1597,8,8558
11346,1597,9,8558
11347,1597,28,10958
11348,1597,8,11046
11349,1597,32,11087
11350,1597,8,11087
11351,1597,9,11087
11352,1597,9,11088
11353,1597,9,11089
11354,1597,32,11090
11355,1597,32,11090
11356,1597,8,11091
11357,1597,21,8816
11358,1597,8,11092
11359,1597,9,11092
11360,1597,32,11092
11361,1597,32,10836
11362,1597,8,11093
11363,1597,9,11093
11364,1597,32,11093
11365,1597,32,6821
11366,1597,8,7629
11367,1598,2,3979
11368,1601,4,3846
11369,1601,4,6542
11370,1604,47,9935
11371,1605,8,4903
11372,1609,47,9971
11373,1609,47,5073
11374,1609,47,10189
11375,1609,47,8438
11376,1609,47,5297
11377,1609,47,5356
11378,1609,47,8516
11379,1609,47,6451
11380,1609,47,5961
11381,1612,34,5432
11382,1613,16,11094
11383,1613,16,11095
11384,1613,16,11096
11385,1613,16,11097
11386,1613,8,11098
11387,1613,16,11099
11388,1613,16,11100
11389,1613,16,11101
11390,1614,4,3862
11391,1625,60,11102
11392,1625,60,8800
11393,1628,16,11103
11394,1628,19,11104
11395,1628,16,11105
11396,1628,8,11105
11397,1628,19,6564
11398,1628,16,11106
11399,1628,19,4420
11400,1628,16,11107
11401,1628,19,6062
11402,1628,19,8598
11403,1628,16,11108
11404,1628,19,11109
11405,1628,16,11110
11406,1628,19,6987
11407,1628,18,11111
11408,1628,10,11111
11409,1628,18,11112
11410,1628,18,11113
11411,1628,19,11114
11412,1628,19,11115
11413,1628,19,11116
11414,1628,16,11117
11415,1628,16,11118
11416,1628,19,11119
11417,1628,19,11120
11418,1628,22,11120
11419,1628,16,11121
11420,1628,16,11122
11421,1628,18,11123
11422,1628,18,11124
11423,1628,9,8561
11424,1628,16,11125
11425,1628,8,11125
11426,1631,4,8282
11427,1635,8,11126
11428,1635,9,11127
11429,1635,8,11128
11430,1635,8,11129
11431,1635,9,11129
11432,1636,19,6982
11433,1636,19,11130
11434,1636,19,6987
11435,1636,16,6195
11436,1636,16,11127
11437,1636,19,11131
11438,1636,19,5509
11439,1636,26,11132
11440,1636,16,11129
11441,1653,47,6315
11442,1653,47,6657
11443,1661,55,8588
11444,1670,32,8935
11445,1670,8,8941
11446,1670,32,11133
11447,1670,8,8967
11448,1670,8,11134
11449,1670,32,6161
11450,1670,9,9022
11451,1670,5,11135
11452,1670,8,9069
11453,1670,32,9101
11454,1670,8,9101
11455,1670,9,9105
11456,1670,32,10483
11457,1670,8,9149
11458,1670,8,9159
11459,1670,32,9166
11460,1670,9,8865
11461,1670,32,9179
11462,1670,32,9184
11463,1670,8,8570
11464,1670,9,8570
11465,1670,32,9198
11466,1670,9,9199
11467,1670,8,7918
11468,1670,9,9211
11469,1670,28,9212
11470,1670,28,9216
11471,1670,9,9231
11472,1670,32,9231
11473,1670,6,9233
11474,1670,28,9272
11475,1670,3,9272
11476,1670,28,9273
11477,1670,32,9280
11478,1670,9,9284
11479,1670,32,9284
11480,1670,8,11136
11481,1670,32,9302
11482,1670,8,9304
11483,1670,8,9317
11484,1670,8,9320
11485,1670,9,11137
11486,1670,32,11137
11487,1670,8,9349
11488,1670,9,9349
11489,1670,32,9349
11490,1670,32,11138
11491,1670,9,9351
11492,1670,8,9352
11493,1670,32,9352
11494,1670,8,9354
11495,1670,9,9355
11496,1670,9,11139
11497,1670,32,9365
11498,1670,8,9369
11499,1670,32,9377
11500,1670,32,9378
11501,1670,10,9380
11502,1670,10,9386
11503,1670,8,9402
11504,1670,8,9403
11505,1670,8,9408
11506,1670,8,9430
11507,1670,9,9430
11508,1670,8,9442
11509,1670,9,9444
11510,1670,8,9447
11511,1670,9,9455
11512,1670,32,9455
11513,1670,8,9459
11514,1670,8,9461
11515,1670,9,9461
11516,1670,32,9461
11517,1670,8,9473
11518,1670,9,9473
11519,1670,32,9475
11520,1670,32,9491
11521,1670,32,9508
11522,1670,32,9510
11523,1670,32,9511
11524,1670,32,9515
11525,1670,32,9526
11526,1670,32,9530
11527,1670,8,9531
11528,1670,32,9538
11529,1670,32,9545
11530,1670,32,9550
11531,1670,9,9561
11532,1670,32,9563
11533,1670,32,9567
11534,1670,8,9568
11535,1670,8,9572
11536,1670,32,9573
11537,1670,9,9587
11538,1670,32,9588
11539,1670,60,11140
11540,1670,8,9596
11541,1670,32,9596
11542,1670,8,9612
11543,1670,9,9612
11544,1670,8,9615
11545,1670,9,9615
11546,1670,32,9615
11547,1670,8,9618
11548,1670,9,9618
11549,1670,32,9628
11550,1670,9,9628
11551,1670,8,9634
11552,1670,32,9641
11553,1670,8,9644
11554,1670,8,9652
11555,1670,32,9673
11556,1670,8,9674
11557,1670,8,9679
11558,1670,8,9685
11559,1670,9,9703
11560,1670,8,9710
11561,1670,8,9732
11562,1670,3,9741
11563,1670,32,11014
11564,1670,8,8574
11565,1670,32,7166
11566,1670,8,9772
11567,1670,9,9772
11568,1670,32,9777
11569,1670,32,9784
11570,1670,8,9790
11571,1670,32,9803
11572,1670,32,9809
11573,1670,32,9811
11574,1670,32,9823
11575,1670,32,9826
11576,1670,32,9844
11577,1670,8,9845
11578,1670,8,9851
11579,1670,9,9851
11580,1670,8,9858
11581,1670,8,9862
11582,1670,32,9865
11583,1670,8,9870
11584,1670,32,11141
11585,1670,8,9879
11586,1670,32,9879
11587,1670,32,9891
11588,1670,32,9897
11589,1670,8,9900
11590,1670,8,9902
11591,1670,32,9905
11592,1670,32,9908
11593,1670,8,9912
11594,1670,9,9912
11595,1672,10,5442
11596,1672,19,8604
11597,1686,8,6847
11598,1686,102,6143
11599,1686,8,11142
11600,1686,8,5757
11601,1698,8,6862
11602,1698,8,6878
11603,1698,28,6884
11604,1698,8,11143
11605,1698,3,6903
11606,1698,9,9717
11607,1715,6,6042
11608,1715,16,11144
11609,1715,16,11145
11610,1715,19,6127
11611,1715,16,11146
11612,1715,16,11147
11613,1716,4,7915
11614,1716,19,11148
11615,1716,4,11149
11616,1717,16,11150
11617,1717,19,11151
11618,1717,19,11152
11619,1717,19,8733
11620,1717,4,8043
11621,1717,19,5482
11622,1717,19,11153
11623,1717,8,11154
11624,1717,16,11154
11625,1732,103,5943
11626,1744,47,11155
11627,1744,104,11156
11628,1744,105,11157
11629,1769,46,6689
11630,1769,70,6692
11631,1769,70,6768
11632,1774,45,5399
11633,1774,70,5399
11634,1776,2,5440
11635,1796,69,4927
11636,1796,47,7987
11637,1796,69,7987
11638,1796,69,11158
11639,1800,9,11159
11640,1800,32,5592
11641,1808,4,3798
11642,1808,106,4621
11643,1808,4,4962
11644,1808,4,8031
11645,1815,16,11160
11646,1815,4,8150
11647,1815,16,11161
11648,1816,8,11160
11649,1816,4,8150
11650,1816,8,11162
11651,1820,10,3936
11652,1820,8,5009
11653,1820,8,5568
11654,1826,8,4438
11655,1826,8,5938
11656,1829,19,11163
11657,1829,16,11164
11658,1829,4,7723
11659,1829,16,8596
11660,1829,19,11165
11661,1829,16,11166
11662,1829,19,6987
11663,1829,16,8602
11664,1829,19,11027
11665,1829,4,8221
11666,1829,19,11167
11667,1829,16,8606
11668,1829,4,8365
11669,1830,16,11168
11670,1830,16,11169
11671,1830,19,11170
11672,1830,16,11171
11673,1830,19,4976
11674,1830,16,8755
11675,1830,9,5218
11676,1830,16,11172
11677,1830,16,11173
11678,1831,9,10053
11679,1831,8,11171
11680,1831,8,11172
11681,1831,9,11172
11682,1831,8,10269
11683,1831,8,11173
11684,1833,3,3958
11685,1833,3,4643
11686,1833,3,4644
11687,1833,3,4645
11688,1833,3,4646
11689,1833,3,4647
11690,1833,3,4648
11691,1833,3,4650
11692,1833,3,4651
11693,1833,3,4654
11694,1833,3,4655
11695,1833,3,4656
11696,1833,3,4657
11697,1833,3,4658
11698,1833,3,4661
11699,1833,3,4662
11700,1833,3,4664
11701,1833,3,4665
11702,1833,3,4666
11703,1833,8,5610
11704,1833,3,5791
11705,1837,105,11174
11706,1848,16,11175
11707,1850,4,11176
11708,1867,8,5091
11709,1874,19,4420
11710,1874,19,6987
11711,1874,19,7270
11712,1877,47,8442
11713,1877,69,11177
11714,1877,69,5070
11715,1877,69,6681
11716,1877,69,6682
11717,1877,69,6768
11718,1877,69,6780
11719,1877,69,5831
11720,1877,69,5888
11721,1877,69,5893
11722,1883,2,5288
11723,1895,43,11056
11724,1915,3,3924
11725,1915,3,4369
11726,1915,8,5102
11727,1915,3,5328
11728,1915,8,5349
11729,1915,8,5359
11730,1915,8,5627
11731,1915,3,5818
11732,1915,8,5962
11733,1922,72,11178
11734,1922,107,11179
11735,1935,8,11180
11736,1935,8,10029
11737,1935,9,10029
11738,1935,3,10030
11739,1935,8,10031
11740,1935,9,11181
11741,1935,32,11182
11742,1936,31,5040
11743,1936,8,8481
11744,1945,2,5673
11745,1952,8,7519
11746,1956,61,6298
11747,1956,61,10389
11748,1956,61,6413
11749,1956,61,7002
11750,1956,61,6460
11751,1966,8,3882
11752,1966,9,3905
11753,1966,8,3994
11754,1966,8,3998
11755,1966,3,4942
11756,1966,3,5320
11757,1966,8,5577
11758,1966,9,5577
11759,1966,32,5577
11760,1966,8,5581
11761,1966,9,5581
11762,1966,32,5593
11763,1966,32,5616
11764,1966,9,5971
11765,1970,8,7286
11766,1970,3,7287
11767,1970,30,7287
11768,1970,9,7292
11769,1972,8,4857
11770,1972,8,4956
11771,1972,8,5018
11772,1972,8,5179
11773,1972,8,5562
11774,1982,29,3974
11775,1982,29,7946
11776,1982,29,10723
11777,1982,29,11183
11778,1982,29,8210
11779,1990,13,11184
11780,1997,13,8610
11781,2002,8,3842
11782,2002,10,3871
11783,2002,8,4427
11784,2002,8,4995
11785,2002,8,5072
11786,2002,9,8506
11787,2002,9,7092
11788,2002,5,5405
11789,2002,8,5805
11790,2002,8,5823
11791,2005,26,5225
11792,2006,9,8964
11793,2006,10,5286
11794,2006,9,5556
11795,2011,8,5079
11796,2011,8,9990
11797,2011,8,9996
11798,2011,8,10007
11799,2011,8,10010
11800,2011,10,10011
11801,2012,19,11185
11802,2012,16,11186
11803,2012,16,11187
11804,2012,8,11188
11805,2012,19,4554
11806,2012,19,4560
11807,2012,19,4568
11808,2012,19,4777
11809,2012,19,6987
11810,2012,19,7176
11811,2012,8,11189
11812,2012,8,11190
11813,2012,19,5232
11814,2012,19,5240
11815,2012,19,5476
11816,2012,19,5509
11817,2012,18,11191
11818,2012,10,11191
11819,2012,16,11192
11820,2012,16,10882
11821,2014,59,7190
11822,2014,55,11193
11823,2014,59,8588
11824,2021,16,11194
11825,2021,16,11195
11826,2021,16,11196
11827,2021,17,11196
11828,2021,16,11197
11829,2021,8,11197
11830,2021,19,11198
11831,2021,16,11199
11832,2021,18,11200
11833,2021,16,11201
11834,2021,17,11201
11835,2021,16,11202
11836,2021,17,11202
11837,2021,19,11203
11838,2021,16,11204
11839,2021,19,11205
11840,2021,16,11206
11841,2021,17,11206
11842,2021,16,11207
11843,2021,16,11133
11844,2021,16,11208
11845,2021,16,11209
11846,2021,16,11210
11847,2021,16,11211
11848,2021,16,11212
11849,2021,17,11212
11850,2021,16,11213
11851,2021,16,9928
11852,2021,16,11214
11853,2021,19,10913
11854,2021,19,4014
11855,2021,19,4024
11856,2021,19,4029
11857,2021,16,11215
11858,2021,17,11215
11859,2021,16,11216
11860,2021,16,11217
11861,2021,17,11217
11862,2021,19,11218
11863,2021,19,6552
11864,2021,19,4076
11865,2021,19,8697
11866,2021,18,11177
11867,2021,19,4103
11868,2021,18,10620
11869,2021,16,11219
11870,2021,16,11220
11871,2021,19,6562
11872,2021,19,4141
11873,2021,19,9034
11874,2021,19,9035
11875,2021,19,4155
11876,2021,18,10632
11877,2021,18,10633
11878,2021,19,9037
11879,2021,19,6566
11880,2021,16,11221
11881,2021,16,11222
11882,2021,17,11222
11883,2021,16,11223
11884,2021,19,4326
11885,2021,19,8714
11886,2021,19,7035
11887,2021,16,11224
11888,2021,17,11224
11889,2021,58,8716
11890,2021,19,4400
11891,2021,16,6967
11892,2021,19,11225
11893,2021,16,11226
11894,2021,17,11226
11895,2021,16,11227
11896,2021,16,11228
11897,2021,16,11229
11898,2021,19,4547
11899,2021,19,11230
11900,2021,19,6593
11901,2021,19,4568
11902,2021,19,4579
11903,2021,16,11231
11904,2021,17,11231
11905,2021,19,11232
11906,2021,16,11233
11907,2021,17,11233
11908,2021,17,7263
11909,2021,19,6602
11910,2021,19,4599
11911,2021,19,4603
11912,2021,19,4604
11913,2021,19,4612
11914,2021,19,11234
11915,2021,16,11235
11916,2021,17,11235
11917,2021,19,4777
11918,2021,19,4778
11919,2021,19,9196
11920,2021,19,4781
11921,2021,16,11236
11922,2021,19,6607
11923,2021,16,11237
11924,2021,16,11238
11925,2021,16,8736
11926,2021,16,7484
11927,2021,16,7485
11928,2021,16,11239
11929,2021,19,11240
11930,2021,16,10494
11931,2021,18,11241
11932,2021,19,6628
11933,2021,19,6629
11934,2021,19,4972
11935,2021,16,10496
11936,2021,19,6069
11937,2021,19,4993
11938,2021,19,5004
11939,2021,16,11242
11940,2021,19,9223
11941,2021,19,5008
11942,2021,17,11242
11943,2021,16,11243
11944,2021,16,11244
11945,2021,17,11244
11946,2021,16,11245
11947,2021,17,11245
11948,2021,19,11246
11949,2021,19,10690
11950,2021,19,11247
11951,2021,16,11248
11952,2021,17,11248
11953,2021,16,11249
11954,2021,19,11250
11955,2021,16,11251
11956,2021,16,11252
11957,2021,16,11253
11958,2021,17,11253
11959,2021,16,11254
11960,2021,19,11255
11961,2021,33,11255
11962,2021,16,11256
11963,2021,17,11256
11964,2021,16,11257
11965,2021,16,11258
11966,2021,16,11259
11967,2021,17,11259
11968,2021,19,11260
11969,2021,19,10940
11970,2021,19,7069
11971,2021,16,11261
11972,2021,17,11261
11973,2021,16,11262
11974,2021,19,11263
11975,2021,19,5216
11976,2021,16,8586
11977,2021,19,11264
11978,2021,16,11265
11979,2021,17,11265
11980,2021,19,5232
11981,2021,16,11266
11982,2021,16,11267
11983,2021,16,7486
11984,2021,16,11268
11985,2021,19,11269
11986,2021,18,11269
11987,2021,16,11270
11988,2021,16,11271
11989,2021,17,11271
11990,2021,16,11272
11991,2021,16,9930
11992,2021,16,11273
11993,2021,19,11274
11994,2021,16,11275
11995,2021,10,10741
11996,2021,18,10741
11997,2021,16,11276
11998,2021,16,11277
11999,2021,8,11277
12000,2021,17,11277
12001,2021,16,11278
12002,2021,17,11278
12003,2021,16,11279
12004,2021,18,10782
12005,2021,19,11280
12006,2021,19,11281
12007,2021,16,11282
12008,2021,16,11162
12009,2021,8,11282
12010,2021,16,9931
12011,2021,16,11283
12012,2021,16,11284
12013,2021,19,5468
12014,2021,19,5476
12015,2021,19,6731
12016,2021,19,5491
12017,2021,19,5511
12018,2021,19,5519
12019,2021,19,5521
12020,2021,19,5523
12021,2021,19,6733
12022,2021,19,6734
12023,2021,19,11285
12024,2021,16,11286
12025,2021,16,11287
12026,2021,16,11288
12027,2021,16,11289
12028,2021,16,11290
12029,2021,16,11291
12030,2021,19,10957
12031,2021,16,11292
12032,2021,17,11292
12033,2021,16,11293
12034,2021,16,11294
12035,2021,16,11295
12036,2021,19,11296
12037,2021,16,11297
12038,2021,17,11297
12039,2021,16,11298
12040,2021,17,11298
12041,2021,16,6256
12042,2021,16,11299
12043,2021,16,11300
12044,2021,16,11301
12045,2021,16,11302
12046,2021,16,11303
12047,2021,16,11304
12048,2021,16,11305
12049,2021,16,11306
12050,2021,17,11306
12051,2021,18,10965
12052,2021,16,10553
12053,2021,16,11307
12054,2021,16,11308
12055,2021,19,11309
12056,2021,17,5872
12057,2021,18,6802
12058,2021,16,11310
12059,2021,16,11311
12060,2021,16,11312
12061,2021,19,11313
12062,2021,18,11314
12063,2021,16,11315
12064,2025,8,8448
12065,2029,18,11316
12066,2029,19,11317
12067,2029,16,11318
12068,2029,16,7492
12069,2029,19,11319
12070,2029,16,11320
12071,2029,16,11321
12072,2029,16,7493
12073,2029,19,4008
12074,2029,19,4021
12075,2029,16,7494
12076,2029,16,11169
12077,2029,7,7495
12078,2029,19,8498
12079,2029,19,4076
12080,2029,19,6555
12081,2029,16,11322
12082,2029,19,6562
12083,2029,19,4124
12084,2029,19,4153
12085,2029,19,4155
12086,2029,19,6564
12087,2029,19,9036
12088,2029,19,11323
12089,2029,19,8500
12090,2029,19,7035
12091,2029,19,11324
12092,2029,19,11325
12093,2029,19,8648
12094,2029,19,11326
12095,2029,19,11327
12096,2029,19,4544
12097,2029,19,6591
12098,2029,19,11043
12099,2029,19,6594
12100,2029,19,7551
12101,2029,19,8730
12102,2029,19,4604
12103,2029,19,4612
12104,2029,19,7044
12105,2029,19,4777
12106,2029,19,6606
12107,2029,19,4781
12108,2029,16,11328
12109,2029,4,7923
12110,2029,18,11329
12111,2029,10,11329
12112,2029,19,6628
12113,2029,16,11330
12114,2029,16,7496
12115,2029,19,11331
12116,2029,19,11332
12117,2029,16,7497
12118,2029,16,10719
12119,2029,16,9365
12120,2029,16,11333
12121,2029,19,5232
12122,2029,19,5240
12123,2029,17,10222
12124,2029,19,10952
12125,2029,18,8516
12126,2029,19,5468
12127,2029,19,5519
12128,2029,18,11334
12129,2029,19,11334
12130,2029,4,8220
12131,2029,16,11335
12132,2029,16,11336
12133,2029,19,11337
12134,2029,16,11338
12135,2029,19,11339
12136,2029,16,11339
12137,2029,16,8249
12138,2029,16,7498
12139,2029,18,11340
12140,2029,10,11340
12141,2029,16,11341
12142,2029,16,7290
12143,2029,16,11342
12144,2029,17,11342
12145,2029,4,8309
12146,2029,16,11343
12147,2029,16,11344
12148,2029,16,11345
12149,2029,19,11346
12150,2035,3,5813
12151,2036,81,10137
12152,2036,81,6984
12153,2036,81,4409
12154,2036,81,11347
12155,2036,81,4577
12156,2036,81,11348
12157,2036,81,11349
12158,2036,81,5006
12159,2036,81,10996
12160,2036,81,5478
12161,2036,108,11350
12162,2036,4,8343
12163,2036,4,8348
12164,2036,4,8351
12165,2048,3,11351
12166,2049,109,4234
12167,2053,69,3823
12168,2053,69,3947
12169,2053,69,4111
12170,2053,69,4112
12171,2053,69,4619
12172,2053,69,9233
12173,2053,69,10741
12174,2053,69,10408
12175,2053,69,6443
12176,2053,69,10966
12177,2056,110,5396
12178,2056,110,11352
12179,2057,63,11353
12180,2064,30,6861
12181,2064,111,11354
12182,2064,111,10797
12183,2064,30,7517
12184,2064,111,11355
12185,2067,34,8252
12186,2081,4,8251
12187,2091,13,5072
12188,2091,13,5272
12189,2091,13,5636
12190,2108,69,7700
12191,2108,69,3878
12192,2108,69,11356
12193,2108,69,8011
12194,2108,69,11357
12195,2108,69,5722
12196,2108,69,11358
12197,2111,9,10036
12198,2111,9,7016
12199,2111,8,7017
12200,2111,28,7040
12201,2111,8,7047
12202,2111,6,5077
12203,2111,9,5223
12204,2111,28,11359
12205,2111,8,7101
12206,2111,8,7107
12207,2111,9,7107
12208,2111,3,7110
12209,2111,7,6979
12210,2115,112,5454
12211,2121,13,4620
12212,2125,69,11360
12213,2125,69,9996
12214,2125,69,10002
12215,2125,69,10003
12216,2126,9,4319
12217,2126,5,5899
12218,2140,8,4949
12219,2140,5,4949
12220,2140,9,5562
12221,2140,9,11361
12222,2143,45,5297
12223,2152,2,5853
12224,2161,16,11362
12225,2161,16,11363
12226,2161,4,8223
12227,2170,13,4620
12228,2177,8,5184
12229,2202,16,11364
12230,2202,19,4127
12231,2202,16,11365
12232,2202,19,10144
12233,2202,19,7035
12234,2202,19,4433
12235,2202,19,4568
12236,2202,19,4603
12237,2202,19,4612
12238,2202,19,4777
12239,2202,19,11366
12240,2202,19,5004
12241,2202,16,11367
12242,2202,16,11368
12243,2202,19,5482
12244,2202,19,5491
12245,2202,19,5501
12246,2202,19,11369
12247,2202,19,7462
12248,2202,19,11370
12249,2202,16,11371
12250,2202,16,11372
12251,2202,16,11373
12252,2202,19,11374
12253,2217,8,11375
12254,2222,9,4228
12255,2222,8,4933
12256,2231,4,7774
12257,2231,4,7866
12258,2231,4,7895
12259,2231,4,7974
12260,2231,4,5215
12261,2231,4,8157
12262,2231,4,8180
12263,2231,4,11376
12264,2238,19,11151
12265,2238,19,11152
12266,2238,4,7868
12267,2238,16,11377
12268,2238,19,7176
12269,2238,16,11378
12270,2238,8,11378
12271,2238,17,11378
12272,2238,16,11379
12273,2238,17,11380
12274,2238,16,11380
12275,2238,19,11381
12276,2238,19,5482
12277,2238,19,11153
12278,2238,16,11382
12279,2274,13,6507
12280,2277,113,11383
12281,2277,31,10445
12282,2277,60,10354
12283,2279,13,7249
12284,2279,13,11384
12285,2279,13,5773
12286,2279,13,5965
12287,2283,62,4136
12288,2283,55,4963
12289,2283,62,5414
12290,2283,55,5635
12291,2283,59,9760
12292,2290,45,7013
12293,2290,45,5304
12294,2296,2,5842
12295,2313,34,5117
12296,2316,8,3904
12297,2316,8,3911
12298,2316,8,11385
12299,2316,3,4094
12300,2316,8,4181
12301,2316,8,4373
12302,2316,9,4373
12303,2316,5,4931
12304,2316,8,5059
12305,2316,8,11386
12306,2316,8,5182
12307,2316,8,5230
12308,2316,7,5309
12309,2316,10,6971
12310,2316,10,6972
12311,2316,8,11387
12312,2316,8,5408
12313,2316,8,5557
12314,2316,8,5573
12315,2316,3,5799
12316,2316,3,5801
12317,2316,3,5810
12318,2316,3,5811
12319,2316,3,5815
12320,2316,3,5817
12321,2316,3,5820
12322,2316,3,5821
12323,2316,3,5825
12324,2316,8,5826
12325,2316,3,5829
12326,2316,8,5851
12327,2316,9,5911
12328,2316,8,5939
12329,2316,8,5989
12330,2318,34,11388
12331,2324,2,5857
12332,2337,8,11389
12333,2340,34,5981
12334,2353,114,11390
12335,2356,34,5876
12336,2359,8,11391
12337,2359,8,3891
12338,2359,3,3922
12339,2359,3,4910
12340,2359,3,5024
12341,2359,8,5223
12342,2359,9,5589
12343,2359,8,5713
12344,2359,3,5796
12345,2359,3,5800
12346,2359,3,5807
12347,2363,4,11392
12348,2373,13,10674
12349,2373,36,10674
12350,2373,36,11393
12351,2376,13,6856
12352,2377,2,7298
12353,2394,13,3812
12354,2394,13,6970
12355,2399,4,11394
12356,2414,39,10376
12357,2414,39,11395
12358,2421,9,8437
12359,2428,28,4234
12360,2428,8,5381
12361,2429,3,5314
12362,2431,9,5966
12363,2434,9,5615
12364,2451,3,5344
12365,2457,94,8134
12366,2459,19,11396
12367,2459,19,11397
12368,2459,16,11398
12369,2476,8,4450
12370,2486,115,7151
12371,2501,8,3975
12372,2501,8,5057
12373,2501,8,5780
12374,2509,85,3885
12375,2509,85,3891
12376,2509,85,3906
12377,2509,85,3920
12378,2509,85,3938
12379,2509,85,6847
12380,2509,85,1017
12381,2509,85,4095
12382,2509,85,4228
12383,2509,85,4272
12384,2509,85,7299
12385,2509,85,11399
12386,2509,85,4857
12387,2509,85,4885
12388,2509,85,6007
12389,2509,85,4930
12390,2509,85,4951
12391,2509,85,11159
12392,2509,85,7295
12393,2509,85,4992
12394,2509,85,11400
12395,2509,85,6844
12396,2509,85,5051
12397,2509,85,5062
12398,2509,85,5066
12399,2509,85,5130
12400,2509,85,5236
12401,2509,85,5272
12402,2509,85,5324
12403,2509,85,5330
12404,2509,85,5354
12405,2509,85,5429
12406,2509,85,5504
12407,2509,85,5636
12408,2509,85,11401
12409,2509,85,5756
12410,2509,85,2936
12411,2509,85,5848
12412,2509,85,5850
12413,2509,85,5939
12414,2511,54,5611
12415,2513,3,10524
12416,2513,8,11402
12417,2519,9,3930
12418,2542,116,6813
12419,2558,8,7190
12420,2558,8,7194
12421,2558,8,7200
12422,2558,8,7202
12423,2558,9,7202
12424,2558,32,7205
12425,2558,30,10783
12426,2558,30,10530
12427,2558,3,7214
12428,2558,9,7216
12429,2558,9,7220
12430,2558,32,7224
12431,2558,9,7224
12432,2558,8,7225
12433,2558,9,6978
12434,2558,8,11403
12435,2558,9,7237
12436,2558,8,7238
12437,2558,9,7238
12438,2569,117,6231
12439,2576,8,10021
12440,2576,6,3823
12441,2576,8,11404
12442,2576,32,11404
12443,2576,3,8712
12444,2576,8,8785
12445,2576,10,11405
12446,2576,3,8836
12447,2580,8,11164
12448,2580,9,8596
12449,2580,8,10365
12450,2580,28,11165
12451,2580,3,11027
12452,2580,5,8606
12453,2584,118,5032
12454,2585,13,5055
12455,2586,13,5284
12456,2586,13,5355
12457,2586,13,5636
12458,2587,19,11406
12459,2587,19,4029
12460,2587,19,4079
12461,2587,19,7030
12462,2587,16,11407
12463,2587,19,4568
12464,2587,19,4599
12465,2587,19,4603
12466,2587,19,11408
12467,2587,19,11409
12468,2587,19,11410
12469,2587,19,4972
12470,2587,19,7270
12471,2587,16,11411
12472,2587,16,11412
12473,2587,16,11413
12474,2587,19,10996
12475,2587,16,11414
12476,2587,16,11415
12477,2587,19,5491
12478,2587,19,5496
12479,2587,19,5519
12480,2587,16,11416
12481,2587,19,11417
12482,2587,9,8557
12483,2587,19,11418
12484,2587,16,11419
12485,2587,19,11420
12486,2587,19,11421
12487,2587,16,11048
12488,2587,16,11422
12489,2591,13,4989
12490,2591,13,11423
12491,2603,8,11423
12492,2611,8,6145
12493,2611,9,6145
12494,2611,9,7132
12495,2611,3,7133
12496,2611,5,8582
12497,2611,7,7134
12498,2611,9,7138
12499,2611,3,7142
12500,2618,36,4857
12501,2618,13,5272
12502,2618,36,5330
12503,2618,13,5636
12504,2619,13,5284
12505,2619,36,5284
12506,2619,13,5865
12507,2619,36,5865
12508,2677,8,6515
12509,2677,8,11424
12510,2677,9,11425
12511,2681,82,7644
12512,2681,4,7749
12513,2681,81,11426
12514,2681,81,9004
12515,2681,81,4023
12516,2681,81,4029
12517,2681,81,4056
12518,2681,81,9032
12519,2681,81,4117
12520,2681,4,4117
12521,2681,81,7029
12522,2681,81,4127
12523,2681,81,4143
12524,2681,4,11427
12525,2681,81,6983
12526,2681,82,4319
12527,2681,81,11428
12528,2681,4,11428
12529,2681,81,7172
12530,2681,81,4403
12531,2681,81,4410
12532,2681,81,4416
12533,2681,4,4416
12534,2681,81,4425
12535,2681,81,4430
12536,2681,4,4430
12537,2681,81,4432
12538,2681,81,10652
12539,2681,81,6986
